"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify successful redirection","6239","Успешная авторизация и проверка данных профиля","Авторизация и профиль пользователя","Sat Dec 13 21:25:33 UTC 2025","passed","Sat Dec 13 21:25:40 UTC 2025","","","",""
